date,Number of Private Establishments for All Industries,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2002-01-01,3088,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2002-04-01,3069,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2002-07-01,3071,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2002-10-01,3064,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2003-01-01,3157,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2003-04-01,3152,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2003-07-01,3155,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2003-10-01,3185,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2004-01-01,3233,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2004-04-01,3222,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2004-07-01,3246,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2004-10-01,3263,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2005-01-01,3313,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2005-04-01,3284,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2005-07-01,3308,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2005-10-01,3368,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2006-01-01,3386,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2006-04-01,3388,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2006-07-01,3371,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2006-10-01,3389,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2007-01-01,3427,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2007-04-01,3446,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2007-07-01,3449,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2007-10-01,3462,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2008-01-01,3484,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2008-04-01,3516,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2008-07-01,3517,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2008-10-01,3520,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2009-01-01,3500,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2009-04-01,3486,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2009-07-01,3479,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2009-10-01,3462,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2010-01-01,3411,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2010-04-01,3380,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2010-07-01,3394,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2010-10-01,3392,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2011-01-01,3414,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2011-04-01,3415,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2011-07-01,3449,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2011-10-01,3473,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2012-01-01,3441,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2012-04-01,3451,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2012-07-01,3470,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2012-10-01,3469,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2013-01-01,3467,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2013-04-01,3468,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2013-07-01,3480,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2013-10-01,3457,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2014-01-01,3431,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2014-04-01,3404,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2014-07-01,3414,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2014-10-01,3417,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2015-01-01,3420,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2015-04-01,3448,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2015-07-01,3451,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2015-10-01,3484,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2016-01-01,3503,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2016-04-01,3504,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2016-07-01,3527,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2016-10-01,3528,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2017-01-01,3509,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2017-04-01,3503,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2017-07-01,3522,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2017-10-01,3526,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2018-01-01,3549,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2018-04-01,3539,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2018-07-01,3566,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2018-10-01,3560,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2019-01-01,3587,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2019-04-01,3612,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2019-07-01,3629,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2019-10-01,3635,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2020-01-01,3726,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2020-04-01,3726,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2020-07-01,3691,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2020-10-01,3677,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2021-01-01,3729,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
2021-04-01,3800,IL,Chicago,Porter County,IN,"Number of Private Establishments for All Industries in Porter County, IN",ENU1812720510,Quarterly,Not Seasonally Adjusted
1990-01-01,556,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1990-04-01,552,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1990-07-01,555,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1990-10-01,542,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1991-01-01,530,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1991-04-01,529,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1991-07-01,534,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1991-10-01,534,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1992-01-01,528,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1992-04-01,540,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1992-07-01,544,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1992-10-01,529,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1993-01-01,528,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1993-04-01,543,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1993-07-01,542,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1993-10-01,537,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1994-01-01,528,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1994-04-01,540,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1994-07-01,546,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1994-10-01,541,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1995-01-01,546,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1995-04-01,549,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1995-07-01,553,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1995-10-01,555,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1996-01-01,557,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1996-04-01,563,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1996-07-01,563,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1996-10-01,563,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1997-01-01,558,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1997-04-01,560,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1997-07-01,563,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1997-10-01,557,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1998-01-01,553,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1998-04-01,557,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1998-07-01,569,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1998-10-01,573,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1999-01-01,570,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1999-04-01,574,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1999-07-01,580,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
1999-10-01,583,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2000-01-01,591,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2000-04-01,589,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2000-07-01,586,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2000-10-01,587,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2001-01-01,592,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2001-04-01,592,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2001-07-01,596,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2001-10-01,603,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2002-01-01,599,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2002-04-01,606,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2002-07-01,592,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2002-10-01,595,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2003-01-01,578,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2003-04-01,577,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2003-07-01,580,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2003-10-01,581,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2004-01-01,597,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2004-04-01,614,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2004-07-01,615,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2004-10-01,612,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2005-01-01,622,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2005-04-01,620,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2005-07-01,618,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2005-10-01,611,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2006-01-01,600,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2006-04-01,605,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2006-07-01,603,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2006-10-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2007-01-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2007-04-01,600,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2007-07-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2007-10-01,602,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2008-01-01,603,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2008-04-01,604,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2008-07-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2008-10-01,594,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2009-01-01,584,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2009-04-01,585,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2009-07-01,585,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2009-10-01,595,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2010-01-01,591,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2010-04-01,594,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2010-07-01,590,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2010-10-01,585,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2011-01-01,595,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2011-04-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2011-07-01,599,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2011-10-01,606,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2012-01-01,617,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2012-04-01,613,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2012-07-01,605,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2012-10-01,605,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2013-01-01,603,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2013-04-01,607,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2013-07-01,608,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2013-10-01,611,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2014-01-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2014-04-01,602,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2014-07-01,601,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2014-10-01,594,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2015-01-01,592,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2015-04-01,593,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
2015-07-01,592,WV,Morgantown,Preston County,WV,"Number of Private Establishments for All Industries in Preston County, WV",ENU5407720510,Quarterly,Not Seasonally Adjusted
